user_id,session_id,date,month,channel,campaign_type,device,user_type,region,visited_website,viewed_product,added_to_cart,checkout_started,purchase_completed,discount_applied,order_value,revenue,weekday
309127,58357,2025-07-26,2025-07,Organic,New Launch,Mobile,New,Non-Metro,1,1,0,0,0,0,499.0,0.0,Saturday
145037,58358,2025-07-29,2025-07,Email,Discount,Mobile,New,Metro,1,1,0,0,0,0,499.0,0.0,Tuesday
894666,58359,2025-07-15,2025-07,Paid Ads,Discount,Desktop,Returning,Non-Metro,1,1,0,0,0,0,499.0,0.0,Tuesday
235432,58360,2025-09-19,2025-09,Organic,Discount,Desktop,Returning,Non-Metro,1,0,0,0,0,0,499.0,0.0,Friday
462279,58361,2025-10-09,2025-10,Organic,New Launch,Mobile,New,Metro,1,0,0,0,0,0,499.0,0.0,Thursday
444109,58362,2025-11-13,2025-11,Paid Ads,Discount,Desktop,Returning,Non-Metro,1,0,0,0,0,0,499.0,0.0,Thursday
452238,58363,2025-08-10,2025-08,Paid Ads,Discount,Mobile,New,Metro,1,1,1,0,0,0,499.0,0.0,Sunday
980185,58364,2025-11-06,2025-11,Paid Ads,Discount,Desktop,New,Non-Metro,1,1,0,0,0,0,499.0,0.0,Thursday
402304,58365,2025-12-07,2025-12,Organic,Discount,Desktop,New,Metro,1,0,0,0,0,0,499.0,0.0,Sunday
351831,58366,2025-07-03,2025-07,Organic,New Launch,Mobile,New,Non-Metro,1,1,0,0,0,0,499.0,0.0,Thursday
183595,58367,2025-12-08,2025-12,Paid Ads,New Launch,Mobile,New,Metro,1,1,0,0,0,0,499.0,0.0,Monday
467716,58368,2025-09-18,2025-09,Email,Discount,Desktop,New,Non-Metro,1,1,0,0,0,0,499.0,0.0,Thursday
897976,58369,2025-07-28,2025-07,Paid Ads,New Launch,Mobile,New,Non-Metro,1,0,0,0,0,0,499.0,0.0,Monday
630669,58370,2025-08-27,2025-08,Organic,Discount,Mobile,New,Metro,1,1,0,0,0,0,499.0,0.0,Wednesday
254200,58371,2025-07-24,2025-07,Email,Discount,Mobile,New,Metro,1,1,0,0,0,0,499.0,0.0,Thursday
338837,58372,2025-10-31,2025-10,Paid Ads,Discount,Mobile,New,Non-Metro,1,0,0,0,0,0,499.0,0.0,Friday
325167,58373,2025-10-08,2025-10,Social,Discount,Mobile,New,Metro,1,0,0,0,0,0,499.0,0.0,Wednesday
849435,58374,2025-10-06,2025-10,Social,Discount,Desktop,New,Metro,1,0,0,0,0,0,499.0,0.0,Monday
283247,58375,2025-09-12,2025-09,Paid Ads,Discount,Mobile,Returning,Metro,1,1,1,0,0,0,499.0,0.0,Friday
315782,58376,2025-08-19,2025-08,Organic,Discount,Desktop,New,Non-Metro,1,0,0,0,0,0,499.0,0.0,Tuesday
422658,58377,2025-12-01,2025-12,Paid Ads,Discount,Mobile,New,Non-Metro,1,0,0,0,0,0,499.0,0.0,Monday
129398,58378,2025-12-24,2025-12,Paid Ads,Discount,Desktop,Returning,Metro,1,0,0,0,0,0,499.0,0.0,Wednesday
461460,58379,2025-07-12,2025-07,Organic,New Launch,Mobile,New,Metro,1,1,1,0,0,0,499.0,0.0,Saturday
835668,58380,2025-12-17,2025-12,Organic,Influencer,Mobile,New,Metro,1,1,0,0,0,0,499.0,0.0,Wednesday
710797,58381,2025-11-06,2025-11,Social,Discount,Desktop,New,Non-Metro,1,1,1,0,0,0,499.0,0.0,Thursday
283731,58382,2025-12-18,2025-12,Organic,Discount,Mobile,Returning,Metro,1,1,0,0,0,0,499.0,0.0,Thursday
334178,58383,2025-08-16,2025-08,Organic,New Launch,Desktop,Returning,Metro,1,0,0,0,0,0,499.0,0.0,Saturday
886299,58384,2025-12-02,2025-12,Email,Discount,Mobile,Returning,Non-Metro,1,1,1,1,1,1,1846.28,1661.652,Tuesday
631818,58385,2025-09-20,2025-09,Organic,Influencer,Desktop,New,Non-Metro,1,0,0,0,0,0,499.0,0.0,Saturday
437877,58386,2025-09-02,2025-09,Organic,Discount,Mobile,New,Non-Metro,1,0,0,0,0,0,499.0,0.0,Tuesday
524725,58387,2025-12-25,2025-12,Paid Ads,Discount,Mobile,New,Metro,1,1,1,1,1,1,2704.7,2434.23,Thursday
260481,58388,2025-12-25,2025-12,Paid Ads,New Launch,Mobile,Returning,Non-Metro,1,1,0,0,0,0,499.0,0.0,Thursday
351107,58389,2025-09-14,2025-09,Organic,Discount,Desktop,New,Non-Metro,1,1,0,0,0,0,499.0,0.0,Sunday
446239,58390,2025-12-17,2025-12,Paid Ads,Influencer,Mobile,Returning,Metro,1,1,1,0,0,0,499.0,0.0,Wednesday
407742,58391,2025-12-18,2025-12,Organic,Discount,Mobile,New,Non-Metro,1,1,0,0,0,0,499.0,0.0,Thursday
984564,58392,2025-10-25,2025-10,Organic,Discount,Desktop,New,Metro,1,0,0,0,0,0,499.0,0.0,Saturday
683418,58393,2025-10-17,2025-10,Email,Discount,Desktop,Returning,Non-Metro,1,0,0,0,0,0,499.0,0.0,Friday
275161,58394,2025-12-24,2025-12,Organic,Influencer,Mobile,New,Metro,1,1,1,1,0,0,499.0,0.0,Wednesday
937956,58395,2025-09-18,2025-09,Social,Discount,Mobile,New,Metro,1,1,0,0,0,0,499.0,0.0,Thursday
811314,58396,2025-11-08,2025-11,Organic,Influencer,Mobile,New,Non-Metro,1,0,0,0,0,0,499.0,0.0,Saturday
334601,58397,2025-07-12,2025-07,Organic,Discount,Mobile,New,Non-Metro,1,0,0,0,0,0,499.0,0.0,Saturday
925428,58398,2025-07-09,2025-07,Paid Ads,Influencer,Mobile,New,Non-Metro,1,1,0,0,0,0,499.0,0.0,Wednesday
776865,58399,2025-12-24,2025-12,Paid Ads,Influencer,Desktop,Returning,Non-Metro,1,1,0,0,0,0,499.0,0.0,Wednesday
785492,58400,2025-10-30,2025-10,Organic,Discount,Mobile,Returning,Metro,1,0,0,0,0,0,499.0,0.0,Thursday
344162,58401,2025-10-25,2025-10,Paid Ads,Discount,Mobile,Returning,Metro,1,1,0,0,0,0,499.0,0.0,Saturday
525774,58402,2025-08-15,2025-08,Paid Ads,Discount,Mobile,Returning,Metro,1,0,0,0,0,0,499.0,0.0,Friday
943634,58403,2025-09-01,2025-09,Organic,Discount,Mobile,Returning,Non-Metro,1,1,0,0,0,0,499.0,0.0,Monday
910548,58404,2025-07-12,2025-07,Paid Ads,Influencer,Mobile,New,Non-Metro,1,1,1,1,0,0,499.0,0.0,Saturday
470104,58405,2025-09-24,2025-09,Email,New Launch,Desktop,Returning,Metro,1,0,0,0,0,0,499.0,0.0,Wednesday
867197,58406,2025-12-15,2025-12,Organic,Influencer,Mobile,New,Metro,1,1,0,0,0,0,499.0,0.0,Monday
963201,58407,2025-10-13,2025-10,Paid Ads,Discount,Mobile,Returning,Metro,1,1,1,1,0,0,499.0,0.0,Monday
449208,58408,2025-07-23,2025-07,Organic,Discount,Desktop,Returning,Non-Metro,1,1,0,0,0,0,499.0,0.0,Wednesday
633538,58409,2025-09-19,2025-09,Social,New Launch,Mobile,New,Metro,1,0,0,0,0,0,499.0,0.0,Friday
598332,58410,2025-11-21,2025-11,Organic,New Launch,Mobile,Returning,Metro,1,1,0,0,0,0,499.0,0.0,Friday
387691,58411,2025-09-21,2025-09,Paid Ads,New Launch,Mobile,Returning,Non-Metro,1,1,0,0,0,0,499.0,0.0,Sunday
421878,58412,2025-09-16,2025-09,Paid Ads,Discount,Mobile,New,Metro,1,1,1,0,0,0,499.0,0.0,Tuesday
621581,58413,2025-11-30,2025-11,Email,Discount,Mobile,New,Non-Metro,1,1,1,0,0,0,499.0,0.0,Sunday
566576,58414,2025-12-17,2025-12,Paid Ads,Influencer,Desktop,Returning,Non-Metro,1,1,0,0,0,0,499.0,0.0,Wednesday
236527,58415,2025-10-24,2025-10,Paid Ads,Discount,Mobile,New,Metro,1,1,0,0,0,0,499.0,0.0,Friday
541776,58416,2025-09-07,2025-09,Paid Ads,Discount,Desktop,Returning,Metro,1,1,0,0,0,0,499.0,0.0,Sunday
911906,58417,2025-09-01,2025-09,Social,New Launch,Mobile,Returning,Metro,1,0,0,0,0,0,499.0,0.0,Monday
667061,58418,2025-11-07,2025-11,Email,Discount,Desktop,New,Metro,1,1,1,1,1,0,2790.69,2790.69,Friday
756862,58419,2025-10-26,2025-10,Social,Discount,Mobile,Returning,Metro,1,0,0,0,0,0,499.0,0.0,Sunday
524333,58420,2025-08-21,2025-08,Organic,Discount,Mobile,Returning,Metro,1,1,0,0,0,0,499.0,0.0,Thursday
107042,58421,2025-12-01,2025-12,Email,Influencer,Mobile,Returning,Metro,1,0,0,0,0,0,499.0,0.0,Monday
392645,58422,2025-08-01,2025-08,Organic,Discount,Mobile,New,Metro,1,1,1,1,0,0,499.0,0.0,Friday
452598,58423,2025-12-23,2025-12,Paid Ads,Discount,Mobile,Returning,Non-Metro,1,1,1,1,0,0,499.0,0.0,Tuesday
513460,58424,2025-11-12,2025-11,Organic,Influencer,Mobile,Returning,Non-Metro,1,1,0,0,0,0,499.0,0.0,Wednesday
648530,58425,2025-10-20,2025-10,Paid Ads,Discount,Desktop,New,Non-Metro,1,1,0,0,0,0,499.0,0.0,Monday
209847,58426,2025-11-02,2025-11,Email,Discount,Mobile,New,Metro,1,1,0,0,0,0,499.0,0.0,Sunday
549887,58427,2025-11-25,2025-11,Paid Ads,Discount,Desktop,New,Non-Metro,1,1,0,0,0,0,499.0,0.0,Tuesday
577996,58428,2025-11-08,2025-11,Paid Ads,Discount,Mobile,New,Metro,1,0,0,0,0,0,499.0,0.0,Saturday
344932,58429,2025-10-11,2025-10,Social,Influencer,Mobile,New,Non-Metro,1,1,1,1,0,0,499.0,0.0,Saturday
330624,58430,2025-09-07,2025-09,Organic,Influencer,Desktop,New,Metro,1,1,0,0,0,0,499.0,0.0,Sunday
156235,58431,2025-09-23,2025-09,Paid Ads,New Launch,Desktop,Returning,Metro,1,1,0,0,0,0,499.0,0.0,Tuesday
655054,58432,2025-11-09,2025-11,Organic,Influencer,Desktop,Returning,Metro,1,0,0,0,0,0,499.0,0.0,Sunday
289624,58433,2025-11-16,2025-11,Email,Discount,Mobile,Returning,Metro,1,0,0,0,0,0,499.0,0.0,Sunday
760370,58434,2025-07-21,2025-07,Paid Ads,Discount,Mobile,Returning,Non-Metro,1,0,0,0,0,0,499.0,0.0,Monday
515362,58435,2025-12-18,2025-12,Organic,Discount,Mobile,New,Metro,1,1,0,0,0,0,499.0,0.0,Thursday
874438,58436,2025-07-10,2025-07,Organic,Discount,Mobile,New,Metro,1,1,0,0,0,0,499.0,0.0,Thursday
790267,58437,2025-10-15,2025-10,Email,Discount,Desktop,New,Non-Metro,1,0,0,0,0,0,499.0,0.0,Wednesday
355562,58438,2025-09-21,2025-09,Organic,Discount,Mobile,New,Metro,1,0,0,0,0,0,499.0,0.0,Sunday
585307,58439,2025-08-08,2025-08,Organic,New Launch,Mobile,New,Non-Metro,1,0,0,0,0,0,499.0,0.0,Friday
211873,58440,2025-11-30,2025-11,Paid Ads,Influencer,Mobile,New,Metro,1,1,0,0,0,0,499.0,0.0,Sunday
733581,58441,2025-10-21,2025-10,Paid Ads,New Launch,Desktop,Returning,Metro,1,1,0,0,0,0,499.0,0.0,Tuesday
813260,58442,2025-10-01,2025-10,Paid Ads,Discount,Mobile,New,Metro,1,0,0,0,0,0,499.0,0.0,Wednesday
155270,58443,2025-09-02,2025-09,Paid Ads,Discount,Mobile,New,Metro,1,0,0,0,0,0,499.0,0.0,Tuesday
194516,58444,2025-11-12,2025-11,Paid Ads,New Launch,Mobile,New,Metro,1,1,1,1,0,0,499.0,0.0,Wednesday
376104,58445,2025-11-03,2025-11,Social,Influencer,Mobile,New,Metro,1,1,0,0,0,0,499.0,0.0,Monday
292102,58446,2025-12-09,2025-12,Paid Ads,Discount,Mobile,New,Metro,1,0,0,0,0,0,499.0,0.0,Tuesday
199456,58447,2025-08-25,2025-08,Paid Ads,New Launch,Mobile,New,Metro,1,0,0,0,0,0,499.0,0.0,Monday
791872,58448,2025-09-06,2025-09,Paid Ads,Discount,Mobile,New,Metro,1,1,0,0,0,0,499.0,0.0,Saturday
513221,58449,2025-11-25,2025-11,Paid Ads,Discount,Mobile,New,Non-Metro,1,0,0,0,0,0,499.0,0.0,Tuesday
557272,58450,2025-10-28,2025-10,Paid Ads,New Launch,Mobile,New,Non-Metro,1,1,0,0,0,0,499.0,0.0,Tuesday
899904,58451,2025-10-25,2025-10,Organic,Discount,Mobile,New,Metro,1,1,0,0,0,0,499.0,0.0,Saturday
294735,58452,2025-10-31,2025-10,Organic,Discount,Mobile,Returning,Metro,1,0,0,0,0,0,499.0,0.0,Friday
744866,58453,2025-11-20,2025-11,Paid Ads,Discount,Desktop,Returning,Metro,1,1,0,0,0,0,499.0,0.0,Thursday
750527,58454,2025-08-15,2025-08,Email,Discount,Mobile,New,Metro,1,0,0,0,0,0,499.0,0.0,Friday
420460,58455,2025-10-23,2025-10,Social,New Launch,Mobile,New,Non-Metro,1,1,0,0,0,0,499.0,0.0,Thursday
218416,58456,2025-09-26,2025-09,Email,Influencer,Mobile,New,Metro,1,1,0,0,0,0,499.0,0.0,Friday
571977,58457,2025-12-12,2025-12,Organic,Discount,Desktop,Returning,Metro,1,0,0,0,0,0,499.0,0.0,Friday
635891,58458,2025-08-18,2025-08,Organic,Discount,Mobile,Returning,Metro,1,0,0,0,0,0,499.0,0.0,Monday
742042,58459,2025-11-05,2025-11,Organic,Discount,Mobile,Returning,Metro,1,0,0,0,0,0,499.0,0.0,Wednesday
535467,58460,2025-11-15,2025-11,Email,Influencer,Mobile,Returning,Non-Metro,1,1,0,0,0,0,499.0,0.0,Saturday
980857,58461,2025-08-10,2025-08,Paid Ads,New Launch,Desktop,New,Metro,1,0,0,0,0,0,499.0,0.0,Sunday
332236,58462,2025-11-10,2025-11,Social,Discount,Mobile,New,Metro,1,1,1,1,1,1,2254.02,2028.618,Monday
100163,58463,2025-12-25,2025-12,Paid Ads,Influencer,Mobile,New,Non-Metro,1,1,0,0,0,0,499.0,0.0,Thursday
357871,58464,2025-12-17,2025-12,Email,Influencer,Mobile,New,Metro,1,1,0,0,0,0,499.0,0.0,Wednesday
724306,58465,2025-07-10,2025-07,Paid Ads,New Launch,Desktop,New,Metro,1,0,0,0,0,0,499.0,0.0,Thursday
168998,58466,2025-10-24,2025-10,Organic,New Launch,Mobile,New,Non-Metro,1,1,0,0,0,0,499.0,0.0,Friday
609344,58467,2025-11-07,2025-11,Organic,Discount,Mobile,New,Non-Metro,1,1,0,0,0,0,499.0,0.0,Friday
372431,58468,2025-09-20,2025-09,Organic,New Launch,Mobile,New,Non-Metro,1,0,0,0,0,0,499.0,0.0,Saturday
547681,58469,2025-09-20,2025-09,Paid Ads,New Launch,Mobile,New,Metro,1,1,1,1,1,0,1768.31,1768.31,Saturday
813504,58470,2025-11-27,2025-11,Paid Ads,Discount,Mobile,New,Metro,1,1,0,0,0,0,499.0,0.0,Thursday
291181,58471,2025-11-04,2025-11,Organic,Discount,Mobile,Returning,Non-Metro,1,1,0,0,0,0,499.0,0.0,Tuesday
106227,58472,2025-07-28,2025-07,Social,Discount,Desktop,Returning,Non-Metro,1,1,0,0,0,0,499.0,0.0,Monday
708868,58473,2025-12-26,2025-12,Paid Ads,New Launch,Desktop,Returning,Metro,1,0,0,0,0,0,499.0,0.0,Friday
150842,58474,2025-12-22,2025-12,Paid Ads,Discount,Mobile,New,Non-Metro,1,1,0,0,0,0,499.0,0.0,Monday
787150,58475,2025-11-09,2025-11,Organic,Discount,Mobile,New,Metro,1,0,0,0,0,0,499.0,0.0,Sunday
657289,58476,2025-09-22,2025-09,Paid Ads,Influencer,Mobile,New,Non-Metro,1,1,0,0,0,0,499.0,0.0,Monday
272993,58477,2025-10-10,2025-10,Paid Ads,New Launch,Mobile,New,Non-Metro,1,1,0,0,0,0,499.0,0.0,Friday
410095,58478,2025-09-29,2025-09,Paid Ads,New Launch,Mobile,Returning,Metro,1,1,0,0,0,0,499.0,0.0,Monday
696163,58479,2025-11-01,2025-11,Paid Ads,Discount,Mobile,New,Metro,1,1,0,0,0,0,499.0,0.0,Saturday
735785,58480,2025-11-06,2025-11,Organic,Discount,Mobile,Returning,Metro,1,1,1,1,1,0,2553.87,2553.87,Thursday
580245,58481,2025-09-15,2025-09,Social,Discount,Desktop,New,Non-Metro,1,1,0,0,0,0,499.0,0.0,Monday
412341,58482,2025-07-23,2025-07,Paid Ads,Discount,Mobile,New,Metro,1,1,0,0,0,0,499.0,0.0,Wednesday
794219,58483,2025-12-11,2025-12,Email,Discount,Mobile,Returning,Non-Metro,1,0,0,0,0,0,499.0,0.0,Thursday
787297,58484,2025-12-10,2025-12,Organic,Discount,Mobile,New,Non-Metro,1,1,1,0,0,0,499.0,0.0,Wednesday
366625,58485,2025-09-09,2025-09,Paid Ads,New Launch,Mobile,Returning,Metro,1,1,0,0,0,0,499.0,0.0,Tuesday
835208,58486,2025-08-09,2025-08,Social,Discount,Mobile,New,Metro,1,1,0,0,0,0,499.0,0.0,Saturday
137227,58487,2025-12-24,2025-12,Organic,Discount,Mobile,New,Non-Metro,1,1,0,0,0,0,499.0,0.0,Wednesday
861697,58488,2025-10-24,2025-10,Organic,Discount,Mobile,New,Metro,1,1,0,0,0,0,499.0,0.0,Friday
597937,58489,2025-09-12,2025-09,Organic,Influencer,Desktop,New,Non-Metro,1,1,0,0,0,0,499.0,0.0,Friday
642079,58490,2025-07-19,2025-07,Organic,New Launch,Mobile,Returning,Non-Metro,1,0,0,0,0,0,499.0,0.0,Saturday
493423,58491,2025-08-15,2025-08,Social,New Launch,Desktop,New,Non-Metro,1,1,1,1,0,0,499.0,0.0,Friday
268210,58492,2025-09-06,2025-09,Paid Ads,Discount,Desktop,New,Non-Metro,1,1,1,1,1,1,2383.17,2144.853,Saturday
451214,58493,2025-08-30,2025-08,Social,Discount,Desktop,Returning,Metro,1,1,0,0,0,0,499.0,0.0,Saturday
241016,58494,2025-09-08,2025-09,Email,Discount,Mobile,New,Metro,1,1,1,1,0,0,499.0,0.0,Monday
984637,58495,2025-07-14,2025-07,Organic,Discount,Mobile,New,Metro,1,1,1,1,1,1,2257.82,2032.038,Monday
436367,58496,2025-10-12,2025-10,Organic,Discount,Desktop,Returning,Metro,1,0,0,0,0,0,499.0,0.0,Sunday
248357,58497,2025-07-31,2025-07,Organic,Discount,Desktop,New,Metro,1,1,1,1,1,0,2267.76,2267.76,Thursday
853178,58498,2025-10-17,2025-10,Paid Ads,Discount,Mobile,New,Non-Metro,1,0,0,0,0,0,499.0,0.0,Friday
651070,58499,2025-08-21,2025-08,Social,New Launch,Desktop,New,Non-Metro,1,1,0,0,0,0,499.0,0.0,Thursday
582219,58500,2025-07-15,2025-07,Paid Ads,Discount,Mobile,Returning,Non-Metro,1,1,0,0,0,0,499.0,0.0,Tuesday
183669,58501,2025-08-30,2025-08,Organic,New Launch,Mobile,New,Metro,1,0,0,0,0,0,499.0,0.0,Saturday
551019,58502,2025-07-18,2025-07,Email,Discount,Mobile,Returning,Non-Metro,1,0,0,0,0,0,499.0,0.0,Friday
628777,58503,2025-07-22,2025-07,Organic,Discount,Desktop,Returning,Metro,1,1,0,0,0,0,499.0,0.0,Tuesday
240180,58504,2025-10-25,2025-10,Paid Ads,New Launch,Mobile,New,Non-Metro,1,1,0,0,0,0,499.0,0.0,Saturday
688718,58505,2025-09-06,2025-09,Organic,Discount,Mobile,New,Metro,1,1,0,0,0,0,499.0,0.0,Saturday
958550,58506,2025-07-21,2025-07,Social,Influencer,Mobile,New,Non-Metro,1,1,1,0,0,0,499.0,0.0,Monday
705562,58507,2025-10-29,2025-10,Organic,Discount,Mobile,Returning,Non-Metro,1,1,0,0,0,0,499.0,0.0,Wednesday
239102,58508,2025-07-11,2025-07,Organic,Discount,Mobile,Returning,Metro,1,1,1,0,0,0,499.0,0.0,Friday
948035,58509,2025-10-13,2025-10,Organic,Discount,Mobile,New,Non-Metro,1,1,1,1,0,0,499.0,0.0,Monday
121118,58510,2025-07-14,2025-07,Paid Ads,New Launch,Mobile,New,Metro,1,1,1,1,0,0,499.0,0.0,Monday
898025,58511,2025-07-12,2025-07,Organic,Discount,Desktop,Returning,Non-Metro,1,0,0,0,0,0,499.0,0.0,Saturday
429874,58512,2025-09-21,2025-09,Paid Ads,Discount,Desktop,New,Metro,1,1,0,0,0,0,499.0,0.0,Sunday
838239,58513,2025-11-17,2025-11,Organic,Influencer,Mobile,New,Non-Metro,1,0,0,0,0,0,499.0,0.0,Monday
522655,58514,2025-07-08,2025-07,Email,New Launch,Desktop,New,Non-Metro,1,1,1,1,1,1,2995.51,2695.959,Tuesday
732941,58515,2025-11-07,2025-11,Social,New Launch,Desktop,Returning,Non-Metro,1,0,0,0,0,0,499.0,0.0,Friday
600105,58516,2025-10-05,2025-10,Paid Ads,Discount,Desktop,Returning,Non-Metro,1,0,0,0,0,0,499.0,0.0,Sunday
406736,58517,2025-11-05,2025-11,Social,Influencer,Mobile,New,Metro,1,1,0,0,0,0,499.0,0.0,Wednesday
277333,58518,2025-07-28,2025-07,Paid Ads,New Launch,Mobile,Returning,Non-Metro,1,1,0,0,0,0,499.0,0.0,Monday
670940,58519,2025-09-28,2025-09,Social,Discount,Mobile,New,Metro,1,0,0,0,0,0,499.0,0.0,Sunday
497754,58520,2025-10-04,2025-10,Social,Discount,Desktop,Returning,Metro,1,0,0,0,0,0,499.0,0.0,Saturday
513658,58521,2025-08-17,2025-08,Email,Discount,Mobile,Returning,Metro,1,1,0,0,0,0,499.0,0.0,Sunday
213393,58522,2025-11-27,2025-11,Paid Ads,Discount,Desktop,New,Metro,1,0,0,0,0,0,499.0,0.0,Thursday
872225,58523,2025-11-18,2025-11,Organic,Influencer,Desktop,New,Non-Metro,1,0,0,0,0,0,499.0,0.0,Tuesday
191978,58524,2025-11-10,2025-11,Paid Ads,Discount,Desktop,New,Non-Metro,1,1,1,1,1,1,1982.58,1784.322,Monday
806311,58525,2025-07-08,2025-07,Email,Discount,Mobile,New,Non-Metro,1,1,0,0,0,0,499.0,0.0,Tuesday
141464,58526,2025-08-09,2025-08,Paid Ads,Discount,Desktop,New,Non-Metro,1,1,0,0,0,0,499.0,0.0,Saturday
969071,58527,2025-07-27,2025-07,Organic,Discount,Mobile,New,Metro,1,0,0,0,0,0,499.0,0.0,Sunday
892205,58528,2025-09-22,2025-09,Organic,Influencer,Mobile,New,Metro,1,0,0,0,0,0,499.0,0.0,Monday
589493,58529,2025-09-24,2025-09,Paid Ads,Discount,Mobile,Returning,Non-Metro,1,1,1,1,1,0,2041.83,2041.83,Wednesday
213680,58530,2025-10-04,2025-10,Organic,Discount,Mobile,New,Metro,1,1,0,0,0,0,499.0,0.0,Saturday
135646,58531,2025-11-24,2025-11,Organic,Discount,Desktop,Returning,Metro,1,0,0,0,0,0,499.0,0.0,Monday
338201,58532,2025-08-09,2025-08,Organic,Discount,Mobile,New,Metro,1,1,0,0,0,0,499.0,0.0,Saturday
115586,58533,2025-12-11,2025-12,Email,Discount,Desktop,Returning,Metro,1,1,0,0,0,0,499.0,0.0,Thursday
719939,58534,2025-09-02,2025-09,Email,New Launch,Desktop,New,Metro,1,1,1,0,0,0,499.0,0.0,Tuesday
348180,58535,2025-12-05,2025-12,Organic,Influencer,Mobile,New,Metro,1,0,0,0,0,0,499.0,0.0,Friday
347084,58536,2025-10-01,2025-10,Paid Ads,Discount,Desktop,Returning,Non-Metro,1,1,0,0,0,0,499.0,0.0,Wednesday
576144,58537,2025-10-10,2025-10,Organic,New Launch,Mobile,New,Metro,1,1,0,0,0,0,499.0,0.0,Friday
798653,58538,2025-10-29,2025-10,Paid Ads,Influencer,Mobile,New,Non-Metro,1,0,0,0,0,0,499.0,0.0,Wednesday
355091,58539,2025-11-09,2025-11,Organic,Influencer,Mobile,Returning,Non-Metro,1,0,0,0,0,0,499.0,0.0,Sunday
930612,58540,2025-10-30,2025-10,Organic,Discount,Mobile,New,Metro,1,1,0,0,0,0,499.0,0.0,Thursday
477235,58541,2025-07-28,2025-07,Organic,Discount,Desktop,Returning,Metro,1,0,0,0,0,0,499.0,0.0,Monday
488777,58542,2025-11-18,2025-11,Organic,Discount,Desktop,Returning,Metro,1,1,1,0,0,0,499.0,0.0,Tuesday
963350,58543,2025-07-20,2025-07,Paid Ads,New Launch,Mobile,Returning,Non-Metro,1,1,1,0,0,0,499.0,0.0,Sunday
420183,58544,2025-12-13,2025-12,Paid Ads,Discount,Desktop,Returning,Non-Metro,1,1,0,0,0,0,499.0,0.0,Saturday
144807,58545,2025-11-29,2025-11,Social,Influencer,Desktop,New,Non-Metro,1,0,0,0,0,0,499.0,0.0,Saturday
345474,58546,2025-12-09,2025-12,Organic,Discount,Mobile,Returning,Non-Metro,1,0,0,0,0,0,499.0,0.0,Tuesday
914172,58547,2025-11-16,2025-11,Social,Discount,Desktop,New,Non-Metro,1,0,0,0,0,0,499.0,0.0,Sunday
106772,58548,2025-10-11,2025-10,Paid Ads,New Launch,Mobile,New,Non-Metro,1,1,0,0,0,0,499.0,0.0,Saturday
590473,58549,2025-08-23,2025-08,Organic,Influencer,Desktop,New,Non-Metro,1,1,0,0,0,0,499.0,0.0,Saturday
139358,58550,2025-08-10,2025-08,Organic,Discount,Mobile,Returning,Non-Metro,1,1,1,0,0,0,499.0,0.0,Sunday
245719,58551,2025-09-04,2025-09,Organic,Discount,Desktop,Returning,Non-Metro,1,1,0,0,0,0,499.0,0.0,Thursday
618022,58552,2025-08-28,2025-08,Organic,Discount,Mobile,New,Metro,1,1,0,0,0,0,499.0,0.0,Thursday
116504,58553,2025-10-18,2025-10,Paid Ads,Discount,Desktop,New,Metro,1,0,0,0,0,0,499.0,0.0,Saturday
237353,58554,2025-09-06,2025-09,Paid Ads,Discount,Mobile,New,Metro,1,1,0,0,0,0,499.0,0.0,Saturday
479697,58555,2025-07-13,2025-07,Organic,Discount,Desktop,Returning,Metro,1,1,0,0,0,0,499.0,0.0,Sunday
136499,58556,2025-11-30,2025-11,Paid Ads,Discount,Mobile,Returning,Non-Metro,1,0,0,0,0,0,499.0,0.0,Sunday
361403,58557,2025-07-29,2025-07,Paid Ads,New Launch,Desktop,Returning,Non-Metro,1,1,0,0,0,0,499.0,0.0,Tuesday
671021,58558,2025-08-14,2025-08,Email,Discount,Desktop,New,Metro,1,1,0,0,0,0,499.0,0.0,Thursday
783851,58559,2025-08-24,2025-08,Paid Ads,Discount,Mobile,New,Metro,1,1,0,0,0,0,499.0,0.0,Sunday
578727,58560,2025-08-29,2025-08,Social,Discount,Mobile,Returning,Metro,1,1,0,0,0,0,499.0,0.0,Friday
668824,58561,2025-08-31,2025-08,Paid Ads,Influencer,Mobile,New,Metro,1,1,0,0,0,0,499.0,0.0,Sunday
278944,58562,2025-11-22,2025-11,Paid Ads,Discount,Desktop,New,Metro,1,0,0,0,0,0,499.0,0.0,Saturday
544782,58563,2025-10-04,2025-10,Organic,Discount,Desktop,New,Metro,1,1,0,0,0,0,499.0,0.0,Saturday
499851,58564,2025-07-02,2025-07,Paid Ads,Influencer,Mobile,New,Non-Metro,1,0,0,0,0,0,499.0,0.0,Wednesday
905621,58565,2025-08-16,2025-08,Organic,New Launch,Desktop,New,Non-Metro,1,0,0,0,0,0,499.0,0.0,Saturday
242570,58566,2025-07-23,2025-07,Email,Discount,Mobile,Returning,Non-Metro,1,0,0,0,0,0,499.0,0.0,Wednesday
160777,58567,2025-08-07,2025-08,Organic,Discount,Mobile,Returning,Metro,1,1,1,0,0,0,499.0,0.0,Thursday
581801,58568,2025-09-25,2025-09,Paid Ads,Discount,Mobile,New,Metro,1,1,0,0,0,0,499.0,0.0,Thursday
